Generation,Lifetime Over 900 Cycle,Total Occumation Grade,Occupation Block of 5 Grade,Created Process Grade,Alive Process Grade,Bombing Freq Grade
2743,901,176,12,696,576,0.0
2744,901,177,13,693,571,0.0
2745,901,178,13,690,566,0.0
2746,901,178,13,687,559,0.0
2747,901,0,0,209,2,0.0
2748,901,224,16,391,13,0.0
2749,901,0,0,687,559,0.0
2750,901,0,0,651,560,0.0
2751,901,250,17,651,560,0.0
2752,901,250,17,651,560,0.0
2753,901,0,0,651,560,0.0
2754,901,250,18,651,560,0.0
2755,901,0,0,610,559,0.0
2756,901,250,17,651,560,0.0
2757,901,250,17,651,560,0.0
2758,901,0,0,310,20,0.0
2759,901,249,17,651,560,0.0
2760,901,362,24,368,107,0.0
2761,901,362,24,368,107,0.0
2762,4,100,8,1,1,0.0
2763,901,251,17,651,560,0.0
2764,901,0,0,277,78,0.0
2765,901,250,17,651,560,0.0
2766,901,249,18,651,560,0.0
2767,901,0,0,255,21,0.0
2768,901,0,0,697,631,0.0
2769,901,249,18,651,560,0.0
2770,901,248,18,651,560,0.0
2771,901,361,25,427,225,0.0
2772,901,250,1,651,560,0.0
2773,901,250,1,651,560,0.0
2774,165,0,0,2,0,0.0
2775,901,351,24,383,179,0.0
2776,901,183,18,628,555,1.7777777777777777
2777,901,0,0,251,128,0.0
2778,901,203,32,245,115,5.666666666666667
2779,901,208,18,251,128,4.777777777777778
2780,901,208,28,251,128,4.777777777777778
2781,901,282,1,636,562,0.0
2782,166,0,0,31,0,0.0
2783,901,178,13,640,555,1.1111111111111112
2784,901,159,22,641,558,0.9444444444444444
2785,901,179,23,643,558,1.1666666666666667
2786,901,0,0,262,243,0.0
2787,901,112,17,641,562,1.2777777777777777
2788,901,112,17,641,562,1.2777777777777777
2789,901,295,33,511,424,7.0
2790,901,295,33,511,424,7.0
2791,901,295,33,511,424,7.0
2792,901,178,25,643,562,1.6666666666666667
2793,901,178,13,643,562,1.6666666666666667
2794,901,0,0,650,565,0.0
2795,901,116,16,644,563,1.6666666666666667
2796,901,120,26,650,565,1.5555555555555556
2797,901,116,22,644,563,1.6666666666666667
2798,901,0,0,134,55,0.0
2799,901,199,32,111,45,8.555555555555555
2800,901,0,0,596,579,0.0
2801,901,122,25,600,586,4.055555555555555
2802,901,122,25,600,586,4.055555555555555
2803,901,140,28,596,582,4.0
2804,901,140,26,596,582,4.0
2805,901,140,28,596,582,4.0
2806,901,140,24,596,582,4.0
2807,901,131,25,597,579,3.1666666666666665
2808,901,118,23,576,570,2.3333333333333335
2809,901,118,16,576,570,2.3333333333333335
2810,901,199,26,576,567,2.0
2811,901,193,24,583,576,2.1666666666666665
2812,901,0,0,573,568,0.0
2813,901,206,10,88,44,2.5555555555555554
2814,901,199,26,578,570,2.1666666666666665
2815,901,204,25,577,568,2.1666666666666665
2816,901,204,26,577,568,2.1666666666666665
2817,901,204,26,577,568,2.1666666666666665
2818,901,204,27,577,568,2.1666666666666665
2819,901,0,0,102,23,0.0
2820,901,115,20,570,567,6.111111111111111
2821,901,100,8,498,426,10.11111111111111
2822,901,114,13,570,566,5.944444444444445
2823,901,114,13,570,566,5.944444444444445
2824,901,121,25,571,566,6.333333333333333
2825,901,114,13,570,569,6.555555555555555
2826,901,115,22,570,567,6.111111111111111
2827,901,0,0,572,568,0.0
2828,901,117,23,570,566,6.166666666666667
2829,901,117,23,570,566,6.166666666666667
2830,901,126,24,566,565,2.2222222222222223
2831,901,126,23,566,565,2.2222222222222223
2832,901,0,0,560,554,0.0
2833,901,0,0,560,555,0.0
2834,901,148,15,560,555,2.3333333333333335
2835,901,0,0,563,556,0.0
2836,901,0,0,1,2,0.0
2837,901,0,0,1,2,0.0
2838,901,0,0,572,552,0.0
2839,901,162,23,573,550,2.388888888888889
2840,901,411,29,171,149,13.444444444444445
2841,901,153,13,582,578,2.6666666666666665
2842,901,153,23,582,578,2.6666666666666665
2843,901,0,0,166,102,0.0
2844,901,153,23,582,578,2.6666666666666665
2845,901,139,24,549,541,3.8333333333333335
2846,901,145,12,546,541,3.2222222222222223
2847,901,145,22,546,541,3.2222222222222223
2848,901,0,0,568,547,0.0
2849,901,0,0,556,557,0.0
2850,901,146,20,571,555,3.611111111111111
2851,901,132,23,568,559,3.8333333333333335
2852,621,0,0,0,0,0.0
2853,901,134,22,567,558,3.6666666666666665
2854,901,128,22,582,559,3.6666666666666665
2855,901,0,0,572,561,0.0
2856,901,127,19,582,569,3.5555555555555554
2857,901,127,20,582,569,3.5555555555555554
2858,901,124,15,578,559,3.9444444444444446
2859,901,0,0,150,82,0.0
2860,901,109,10,653,578,1.2222222222222223
2861,901,0,0,166,37,0.0
2862,901,113,12,568,560,12.166666666666666
2863,901,116,13,656,574,1.2222222222222223
2864,901,0,0,649,586,0.0
2865,901,0,0,581,565,0.0
2866,901,0,0,325,143,0.0
2867,901,165,20,581,565,8.555555555555555
2868,901,165,21,581,565,8.555555555555555
2869,901,143,14,574,571,8.5
2870,901,0,0,561,562,0.0
2871,901,140,16,581,560,8.61111111111111
2872,901,0,0,576,567,0.0
2873,901,0,0,562,558,0.0
2874,901,144,13,562,558,12.055555555555555
2875,901,0,0,631,590,0.0
2876,901,182,1,361,116,16.22222222222222
2877,901,0,0,31,30,0.0
2878,901,148,10,611,559,8.0
2879,901,148,11,611,559,8.0
2880,901,0,0,561,562,0.0
2881,901,196,16,631,590,12.555555555555555
2882,901,196,11,631,590,12.555555555555555
2883,901,148,10,611,559,8.055555555555555
2884,901,196,16,631,590,12.555555555555555
2885,901,196,16,631,590,12.555555555555555
2886,901,180,11,361,14,9.944444444444445
2887,901,196,16,631,590,12.555555555555555
2888,10,100,8,4,2,0.0
2889,901,239,18,361,116,16.22222222222222
2890,901,196,13,631,590,12.555555555555555
2891,901,196,16,631,590,12.555555555555555
2892,901,196,6,631,590,12.555555555555555
2893,901,196,6,631,590,12.555555555555555
2894,901,196,12,631,590,12.555555555555555
2895,901,0,0,631,590,0.0
2896,901,196,16,631,590,12.555555555555555
2897,901,145,4,590,559,12.5
2898,901,236,19,590,559,12.5
2899,901,196,16,631,590,12.555555555555555
2900,901,196,16,631,590,12.555555555555555
2901,901,196,16,631,590,12.555555555555555
2902,901,196,16,631,590,12.555555555555555
2903,901,196,6,631,590,12.555555555555555
2904,901,0,0,631,590,0.0
2905,901,238,14,362,117,16.166666666666668
2906,901,196,16,631,590,12.555555555555555
2907,901,196,6,631,590,12.555555555555555
2908,901,196,16,631,590,12.555555555555555
2909,901,196,6,631,590,12.555555555555555
2910,901,0,0,467,356,0.0
2911,901,196,16,631,590,12.555555555555555
2912,901,196,16,631,590,12.555555555555555
2913,901,196,6,631,590,12.555555555555555
2914,824,0,0,166,0,0.0
2915,901,196,16,631,590,12.555555555555555
2916,901,196,16,631,590,12.555555555555555
2917,901,155,12,631,590,8.333333333333334
2918,350,0,0,22,0,0.0
2919,901,184,3,559,560,10.333333333333334
2920,901,184,7,559,560,10.333333333333334
2921,901,0,0,195,165,0.0
2922,901,0,0,575,550,0.0
2923,901,0,0,571,572,0.0
2924,51,0,0,6,0,0.0
2925,901,139,5,571,572,7.722222222222222
2926,901,0,0,561,562,0.0
2927,901,144,15,571,569,7.777777777777778
2928,901,0,0,556,557,0.0
2929,901,185,15,560,561,10.38888888888889
2930,901,0,0,651,556,0.0
2931,901,133,10,596,422,7.166666666666667
2932,901,0,0,227,4,0.0
2933,901,0,0,651,557,0.0
2934,901,228,15,227,4,12.444444444444445
2935,901,222,15,227,4,12.444444444444445
2936,901,0,0,227,4,0.0
2937,901,374,26,297,11,0.5555555555555556
2938,901,374,1,297,11,0.5555555555555556
2939,901,374,1,297,11,0.5555555555555556
2940,10,100,7,2,0,0.0
2941,901,374,1,297,11,0.5555555555555556
2942,901,0,0,298,8,0.0
2943,901,373,25,297,11,0.5555555555555556
2944,901,378,12,299,8,0.5
2945,901,377,27,299,8,0.5
2946,901,382,26,301,9,0.5
2947,901,382,26,301,9,0.5
2948,901,0,0,292,8,0.0
2949,901,0,0,301,9,0.0
2950,901,352,15,272,15,1.1111111111111112
2951,901,352,26,272,15,1.1111111111111112
2952,901,352,26,272,15,1.1111111111111112
2953,901,352,25,272,15,1.1111111111111112
2954,901,361,25,289,18,0.1111111111111111
2955,901,352,10,280,19,0.7222222222222222
2956,901,362,26,289,18,0.1111111111111111
2957,901,362,26,289,18,0.1111111111111111
2958,901,362,27,289,18,0.1111111111111111
2959,901,362,26,289,18,0.1111111111111111
2960,901,362,26,289,18,0.1111111111111111
2961,901,323,18,287,50,2.0
2962,901,360,26,288,18,0.3333333333333333
2963,901,196,14,213,81,0.4444444444444444
2964,901,0,0,158,40,0.0
2965,901,101,9,540,534,0.1111111111111111
2966,901,306,23,244,19,0.3333333333333333
2967,901,196,14,213,81,0.4444444444444444
2968,901,169,1,157,102,1.1111111111111112
2969,901,100,8,256,189,2.4444444444444446
2970,901,147,12,227,203,2.6666666666666665
2971,901,0,0,256,189,0.0
2972,901,101,9,256,189,11.11111111111111
2973,901,125,9,256,189,6.277777777777778
2974,901,0,0,310,23,0.0
2975,901,0,0,208,25,0.0
2976,901,161,13,343,213,9.277777777777779
2977,901,161,13,343,213,9.277777777777779
2978,901,0,0,345,236,0.0
2979,901,144,10,365,291,8.38888888888889
2980,901,0,0,1,1,0.0
2981,901,268,23,383,326,7.944444444444445
2982,901,268,23,383,326,7.944444444444445
2983,901,0,0,258,152,0.0
2984,901,235,21,243,175,11.222222222222221
2985,19,0,0,3,0,0.0
2986,901,0,0,188,25,0.0
2987,901,215,19,249,148,9.38888888888889
2988,901,0,0,312,57,0.0
2989,901,215,19,249,148,9.38888888888889
2990,901,271,8,315,77,1.5
2991,901,107,3,300,29,1.0
2992,901,0,0,315,77,0.0
2993,901,271,20,315,77,1.5
2994,901,0,0,328,162,0.0
2995,901,170,18,202,90,10.5
2996,901,224,24,279,138,5.388888888888889
2997,901,224,21,279,138,5.388888888888889
2998,901,224,24,279,138,5.388888888888889
2999,901,225,24,264,123,9.166666666666666
3000,901,0,0,59,46,0.0
3001,901,0,0,225,214,0.0
3002,901,0,0,153,133,0.0
3003,901,139,17,313,270,8.277777777777779
3004,901,167,6,298,244,8.88888888888889
3005,901,167,17,298,244,8.88888888888889
3006,901,160,15,314,245,5.5
3007,901,160,15,314,245,5.5
3008,901,0,0,159,96,0.0
3009,901,104,12,369,240,5.555555555555555
3010,901,104,13,369,240,5.555555555555555
3011,901,0,0,222,148,0.0
3012,901,116,19,254,151,10.944444444444445
3013,901,0,0,176,119,0.0
3014,901,121,23,258,159,11.055555555555555
3015,901,162,23,176,119,24.944444444444443
3016,901,160,16,169,113,25.22222222222222
3017,901,148,19,183,130,24.666666666666668
3018,901,0,0,204,135,0.0
3019,901,148,18,183,130,24.666666666666668
3020,901,208,29,233,112,14.055555555555555
3021,901,148,18,183,130,24.666666666666668
3022,901,200,22,228,110,13.833333333333334
3023,901,0,0,145,85,0.0
3024,901,0,0,264,136,0.0
3025,23,0,0,5,0,0.0
3026,901,198,33,291,200,13.11111111111111
3027,901,198,32,291,200,13.11111111111111
3028,6,0,0,1,0,0.0
3029,901,0,0,224,171,0.0
3030,901,214,27,227,111,15.333333333333334
3031,901,0,0,194,161,0.0
3032,901,221,33,289,191,6.222222222222222
3033,901,221,34,289,191,6.222222222222222
3034,901,260,18,279,141,5.277777777777778
3035,901,0,0,294,235,0.0
3036,901,0,0,200,174,0.0
3037,901,171,28,294,235,14.055555555555555
3038,901,164,21,200,174,15.555555555555555
3039,901,205,33,400,323,11.38888888888889
3040,901,0,0,234,134,0.0
3041,901,208,35,402,324,11.722222222222221
3042,901,0,0,452,317,0.0
3043,901,208,35,402,324,11.722222222222221
3044,901,208,36,402,324,11.722222222222221
3045,3,0,0,0,0,0.0
3046,901,203,33,399,332,13.0
3047,901,196,29,407,341,12.5
3048,901,190,29,401,331,12.38888888888889
3049,901,203,33,410,342,12.055555555555555
3050,901,0,0,1,1,0.0
3051,901,0,0,234,150,0.0
3052,901,231,32,330,235,11.666666666666666
3053,901,203,33,410,342,12.055555555555555
3054,5,0,0,1,0,0.0
3055,901,203,29,410,342,12.055555555555555
3056,901,0,0,399,336,0.0
3057,901,198,34,413,350,12.38888888888889
3058,901,204,31,399,336,13.166666666666666
3059,901,231,24,409,338,12.88888888888889
3060,901,231,34,409,338,12.88888888888889
3061,901,117,12,444,298,17.166666666666668
3062,901,0,0,157,157,0.0
3063,901,117,12,444,298,17.166666666666668
3064,901,117,12,444,298,17.166666666666668
3065,901,0,0,444,298,0.0
3066,901,117,13,444,298,17.166666666666668
3067,901,117,13,444,298,17.166666666666668
3068,901,0,0,444,298,0.0
3069,901,0,0,157,157,0.0
3070,901,116,14,444,298,17.166666666666668
3071,901,0,0,345,345,0.0
3072,901,335,23,329,123,4.444444444444445
3073,901,318,22,439,280,2.7777777777777777
3074,901,318,22,439,280,2.7777777777777777
3075,901,318,21,439,280,2.7777777777777777
3076,901,0,0,439,280,0.0
3077,901,303,21,455,320,3.7222222222222223
3078,901,305,1,455,317,3.5
3079,901,305,20,455,317,3.5
3080,901,306,21,455,317,3.5
3081,901,0,0,335,244,0.0
3082,901,305,21,455,317,3.5
3083,901,305,21,455,317,3.5
3084,901,0,0,455,317,0.0
3085,901,305,21,455,317,3.5
3086,901,305,22,455,317,3.5
3087,901,305,21,455,317,3.5
3088,901,263,21,344,172,5.833333333333333
3089,901,324,24,442,282,2.6666666666666665
3090,901,324,24,442,282,2.6666666666666665
3091,901,324,24,442,282,2.6666666666666665
3092,901,97,2,287,288,2.6666666666666665
3093,901,0,0,162,152,0.0
3094,901,0,0,393,394,0.0
3095,901,151,14,380,381,14.88888888888889
3096,901,151,12,380,381,14.88888888888889
3097,901,151,14,380,381,14.88888888888889
3098,901,151,13,380,381,14.88888888888889
3099,901,0,0,194,194,0.0
3100,901,205,13,370,371,15.277777777777779
3101,901,173,17,380,381,16.333333333333332
3102,901,173,17,380,381,16.333333333333332
3103,901,0,0,138,94,0.0
3104,901,354,15,447,399,22.38888888888889
3105,901,147,15,438,439,16.22222222222222
3106,901,0,0,438,439,0.0
3107,901,144,15,438,439,16.77777777777778
3108,901,0,0,605,606,0.0
3109,901,100,10,605,606,7.0
3110,901,100,10,605,606,7.0
3111,901,0,0,438,439,0.0
3112,901,100,10,605,606,7.0
3113,901,100,4,605,606,7.0
3114,901,0,0,606,607,0.0
3115,901,100,10,605,606,7.0
3116,901,100,11,605,606,7.0
3117,901,0,0,605,606,0.0
3118,901,101,11,499,430,8.777777777777779
3119,901,101,4,605,606,7.0
3120,901,118,11,481,470,10.666666666666666
3121,901,101,11,605,606,7.0
3122,901,114,11,605,606,5.055555555555555
3123,901,114,12,605,606,5.055555555555555
3124,901,120,11,605,606,7.0
3125,901,99,2,606,607,6.944444444444445
3126,901,99,9,605,606,4.277777777777778
3127,3,0,0,0,0,0.0
3128,901,120,12,605,606,7.0
3129,901,120,11,605,606,7.0
3130,901,120,5,605,606,7.0
3131,901,120,11,605,606,7.0
3132,901,120,11,605,606,7.0
3133,901,120,11,605,606,7.0
3134,901,120,12,605,606,7.0
3135,901,120,6,605,606,7.0
3136,901,120,11,605,606,7.0
3137,901,0,0,439,439,0.0
3138,901,121,11,606,607,6.944444444444445
3139,901,121,12,606,607,6.944444444444445
3140,901,121,11,606,607,6.944444444444445
